id,fecha_de_pago,tipo,descontar_nuevos,page
11896,2022-11-30 20:03:00,MECANICA,No,suscripcion
11897,2022-11-30 20:04:00,MECANICA,No,suscripcion
11898,2022-12-01 10:10:00,ELECTRICA,Yes,suscripcion
11901,2022-12-01 15:10:00,MECANICA,Yes,suscripcion
11903,2022-12-01 16:27:00,MECANICA,Yes,suscripcion
11905,2022-12-01 16:59:00,ELECTRICA,No,suscripcion
11906,2022-12-02 09:28:00,ELECTRICA,No,suscripcion
11907,2022-12-02 10:30:00,MECANICA,No,suscripcion
11908,2022-12-02 10:49:00,MECANICA,Yes,suscripcion
11910,2022-12-02 11:59:00,MECANICA,No,suscripcion
11911,2022-12-02 12:04:00,MECANICA,Yes,suscripcion
11913,2022-12-02 15:47:00,MECANICA,No,suscripcion
11914,2022-12-02 15:49:00,MECANICA,No,suscripcion
11915,2022-12-02 16:05:00,RAIDA,No,suscripcion
11917,2022-12-02 20:36:00,MECANICA,No,suscripcion
11919,2022-12-02 20:51:00,MECANICA,No,suscripcion
11922,2022-12-03 18:15:00,MECANICA,Yes,suscripcion
11924,2022-12-03 18:40:00,MECANICA,No,suscripcion
11927,2022-12-04 13:02:00,MECANICA,No,suscripcion
11928,2022-12-04 13:26:00,ELECTRICA,No,suscripcion
11930,2022-12-05 09:06:00,MECANICA,No,suscripcion
11931,2022-12-05 09:09:00,MECANICA,No,suscripcion
11932,2022-12-05 09:13:00,ELECTRICA,No,suscripcion
11933,2022-12-05 09:32:00,MECANICA,No,suscripcion
11934,2022-12-05 10:25:00,MECANICA,Yes,suscripcion
11935,2022-12-05 10:58:00,MECANICA,No,suscripcion
11936,2022-12-05 12:01:00,ELECTRICA,Yes,suscripcion
11939,2022-12-05 14:35:00,MECANICA,No,suscripcion
11940,2022-12-05 14:50:00,MECANICA,No,suscripcion
11942,2022-12-05 16:43:00,ELECTRICA,No,suscripcion
11943,2022-12-05 16:48:00,MECANICA,Yes,suscripcion
11944,2022-12-05 17:46:00,MECANICA,Yes,suscripcion
11945,2022-12-05 18:01:00,MECANICA,Yes,suscripcion
11946,2022-12-05 19:42:00,MECANICA,No,suscripcion
11947,2022-12-05 19:55:00,MECANICA,No,suscripcion
11948,2022-12-05 21:40:00,MECANICA,No,suscripcion
11949,2022-12-06 12:22:00,MECANICA,No,suscripcion
11950,2022-12-06 13:02:00,ELECTRICA,No,suscripcion
11953,2022-12-06 16:36:00,MECANICA,No,suscripcion
11957,2022-12-06 22:09:00,ELECTRICA,No,suscripcion
11959,2022-12-07 09:32:00,MECANICA,Yes,suscripcion
11960,2022-12-07 09:37:00,MECANICA,No,suscripcion
11961,2022-12-07 09:42:00,ELECTRICA,No,suscripcion
11962,2022-12-07 11:54:00,RAIDA,No,suscripcion
11963,2022-12-07 11:54:00,RAIDA,No,suscripcion
11964,2022-12-07 11:54:00,RAIDA,No,suscripcion
11965,2022-12-07 11:54:00,RAIDA,No,suscripcion
11966,2022-12-07 11:54:00,RAIDA,No,suscripcion
11967,2022-12-07 11:54:00,RAIDA,No,suscripcion
11968,2022-12-07 11:55:00,RAIDA,No,suscripcion
11969,2022-12-07 11:55:00,RAIDA,No,suscripcion
11970,2022-12-07 11:57:00,ELECTRICA,Yes,suscripcion
11972,2022-12-07 15:16:00,MECANICA,No,suscripcion
11973,2022-12-07 16:20:00,MECANICA,Yes,suscripcion
11974,2022-12-07 23:00:00,MECANICA,No,suscripcion
11976,2022-12-07 23:42:00,MECANICA,No,suscripcion
11977,2022-12-08 21:31:00,RAIDA,No,suscripcion
11978,2022-12-09 08:23:00,MECANICA,No,suscripcion
11979,2022-12-09 08:36:00,MECANICA,No,suscripcion
11981,2022-12-09 09:05:00,ELECTRICA,No,suscripcion
11984,2022-12-09 11:00:00,ELECTRICA,Yes,suscripcion
11985,2022-12-09 11:15:00,ELECTRICA,Yes,suscripcion
11988,2022-12-09 12:25:00,RAIDA,No,suscripcion
11989,2022-12-09 12:36:00,RAIDA,No,suscripcion
11990,2022-12-09 13:06:00,RAIDA,No,suscripcion
11992,2022-12-09 14:35:00,ELECTRICA,No,suscripcion
11993,2022-12-09 15:41:00,RAIDA,No,suscripcion
11994,2022-12-09 18:47:00,RAIDA,No,suscripcion
11996,2022-12-10 10:16:00,ELECTRICA,No,suscripcion
11997,2022-12-10 10:43:00,MECANICA,Yes,suscripcion
11998,2022-12-10 11:21:00,MECANICA,No,suscripcion
11999,2022-12-10 12:06:00,MECANICA,No,suscripcion
12001,2022-12-10 14:56:00,MECANICA,No,suscripcion
12002,2022-12-10 17:26:00,RAIDA,No,suscripcion
12003,2022-12-10 19:37:00,ELECTRICA,No,suscripcion
12005,2022-12-12 09:14:00,RAIDA,No,suscripcion
12006,2022-12-12 12:15:00,RAIDA,No,suscripcion
12007,2022-12-12 13:07:00,MECANICA,Yes,suscripcion
12008,2022-12-12 14:39:00,RAIDA,No,suscripcion
12009,2022-12-12 15:35:00,RAIDA,No,suscripcion
12010,2022-12-12 15:51:00,MECANICA,No,suscripcion
12011,2022-12-12 15:55:00,MECANICA,Yes,suscripcion
12012,2022-12-12 17:04:00,MECANICA,Yes,suscripcion
12013,2022-12-12 17:42:00,ELECTRICA,No,suscripcion
12014,2022-12-12 22:52:00,MECANICA,No,suscripcion
12015,2022-12-13 10:23:00,MECANICA,No,suscripcion
12017,2022-12-13 11:45:00,MECANICA,No,suscripcion
12018,2022-12-13 15:25:00,MECANICA,Yes,suscripcion
12019,2022-12-13 15:30:00,RAIDA,No,suscripcion
12020,2022-12-13 17:09:00,MECANICA,Yes,suscripcion
12021,2022-12-14 12:35:00,MECANICA,No,suscripcion
12022,2022-12-14 16:37:00,MECANICA,Yes,suscripcion
12023,2022-12-14 18:48:00,MECANICA,No,suscripcion
12024,2022-12-15 07:29:00,ELECTRICA,Yes,suscripcion
12025,2022-12-15 08:23:00,ELECTRICA,Yes,suscripcion
12027,2022-12-15 12:05:00,MECANICA,No,suscripcion
12028,2022-12-15 12:13:00,RAIDA,No,suscripcion
12029,2022-12-15 15:19:00,RAIDA,No,suscripcion
12030,2022-12-15 16:03:00,RAIDA,No,suscripcion
12033,2022-12-15 20:03:00,ELECTRICA,No,suscripcion
12034,2022-12-16 08:31:00,MECANICA,No,suscripcion
12035,2022-12-16 10:08:00,ELECTRICA,No,suscripcion
12036,2022-12-16 10:38:00,ELECTRICA,No,suscripcion
12037,2022-12-16 10:41:00,RAIDA,No,suscripcion
12038,2022-12-16 11:40:00,MECANICA,Yes,suscripcion
12040,2022-12-18 12:46:00,MECANICA,No,suscripcion
12041,2022-12-19 10:07:00,ELECTRICA,No,renting
12042,2022-12-19 10:16:00,RAIDA,No,suscripcion
12043,2022-12-19 10:29:00,MECANICA,No,suscripcion
12044,2022-12-19 12:08:00,MECANICA,No,suscripcion
12045,2022-12-19 13:36:00,MECANICA,No,suscripcion
12046,2022-12-19 14:20:00,ELECTRICA,No,suscripcion
12047,2022-12-19 14:24:00,ELECTRICA,No,suscripcion
12048,2022-12-19 14:36:00,RAIDA,No,suscripcion
12049,2022-12-19 15:30:00,RAIDA,No,suscripcion
12050,2022-12-19 16:07:00,RAIDA,No,suscripcion
12054,2022-12-20 09:27:00,ELECTRICA,No,suscripcion
12055,2022-12-20 10:46:00,MECANICA,Yes,suscripcion
12056,2022-12-20 11:30:00,MECANICA,Yes,suscripcion
12057,2022-12-20 11:41:00,MECANICA,No,suscripcion
12058,2022-12-20 11:47:00,MECANICA,No,suscripcion
12059,2022-12-20 12:40:00,MECANICA,Yes,suscripcion
12060,2022-12-20 14:37:00,MECANICA,No,suscripcion
12061,2022-12-20 15:28:00,ELECTRICA,No,suscripcion
12062,2022-12-20 15:59:00,MECANICA,No,suscripcion
12063,2022-12-20 16:19:00,RAIDA,No,suscripcion
12066,2022-12-20 17:11:00,MECANICA,No,suscripcion
12067,2022-12-20 17:51:00,ELECTRICA,No,suscripcion
12070,2022-12-20 21:24:00,MECANICA,No,suscripcion
12071,2022-12-20 21:43:00,RAIDA,No,suscripcion
12072,2022-12-21 08:44:00,ELECTRICA,No,suscripcion
12073,2022-12-21 08:57:00,ELECTRICA,No,suscripcion
12075,2022-12-21 09:38:00,MECANICA,Yes,suscripcion
12076,2022-12-21 11:57:00,MECANICA,Yes,suscripcion
12077,2022-12-21 12:43:00,RAIDA,No,suscripcion
12078,2022-12-21 15:15:00,RAIDA,No,suscripcion
12079,2022-12-21 17:19:00,MECANICA,Yes,suscripcion
12080,2022-12-21 17:51:00,RAIDA,No,suscripcion
12081,2022-12-21 19:14:00,MECANICA,No,suscripcion
12084,2022-12-22 12:56:00,RAIDA,No,suscripcion
12085,2022-12-22 13:43:00,RAIDA,No,suscripcion
12086,2022-12-22 16:01:00,MECANICA,Yes,suscripcion
12088,2022-12-22 16:56:00,ELECTRICA,No,suscripcion
12089,2022-12-22 18:45:00,RAIDA,No,suscripcion
12090,2022-12-22 21:21:00,MECANICA,No,suscripcion
12092,2022-12-23 08:14:00,MECANICA,No,suscripcion
12093,2022-12-23 09:12:00,MECANICA,No,suscripcion
12094,2022-12-23 12:39:00,MECANICA,Yes,suscripcion
12095,2022-12-23 12:46:00,MECANICA,Yes,suscripcion
12096,2022-12-23 13:34:00,ELECTRICA,Yes,suscripcion
12099,2022-12-23 21:59:00,RAIDA,No,suscripcion
12100,2022-12-24 10:34:00,MECANICA,Yes,suscripcion
12101,2022-12-24 13:43:00,MECANICA,No,suscripcion
12104,2022-12-25 19:17:00,MECANICA,No,suscripcion
12105,2022-12-26 09:55:00,MECANICA,No,suscripcion
12106,2022-12-26 10:05:00,ELECTRICA,No,suscripcion
12108,2022-12-26 10:45:00,MECANICA,No,suscripcion
12110,2022-12-26 11:46:00,MECANICA,No,suscripcion
12111,2022-12-26 14:28:00,MECANICA,No,suscripcion
12112,2022-12-26 18:25:00,ELECTRICA,No,suscripcion
12113,2022-12-26 20:25:00,MECANICA,No,suscripcion
12114,2022-12-27 08:36:00,ELECTRICA,No,suscripcion
12115,2022-12-27 08:39:00,MECANICA,No,suscripcion
12116,2022-12-27 10:17:00,MECANICA,Yes,suscripcion
12118,2022-12-27 10:30:00,MECANICA,No,suscripcion
12119,2022-12-27 10:31:00,ELECTRICA,No,suscripcion
12120,2022-12-27 10:51:00,RAIDA,No,suscripcion
12121,2022-12-27 11:44:00,RAIDA,No,suscripcion
12122,2022-12-27 11:48:00,RAIDA,No,suscripcion
12124,2022-12-27 12:25:00,RAIDA,No,suscripcion
12125,2022-12-27 13:18:00,RAIDA,No,suscripcion
12126,2022-12-27 14:37:00,RAIDA,No,suscripcion
12127,2022-12-27 18:26:00,MECANICA,No,suscripcion
12128,2022-12-27 18:30:00,MECANICA,No,suscripcion
12130,2022-12-28 09:39:00,MECANICA,No,suscripcion
12131,2022-12-28 10:28:00,ELECTRICA,No,suscripcion
12133,2022-12-28 14:58:00,MECANICA,Yes,suscripcion
12134,2022-12-28 20:56:00,MECANICA,Yes,suscripcion
12135,2022-12-28 21:09:00,MECANICA,No,suscripcion
12136,2022-12-28 21:19:00,RAIDA,No,suscripcion
12137,2022-12-29 03:13:00,ELECTRICA,No,suscripcion
12138,2022-12-29 07:38:00,MECANICA,No,suscripcion
12144,2022-12-29 09:43:00,MECANICA,No,suscripcion
12145,2022-12-29 09:44:00,MECANICA,No,suscripcion
12147,2022-12-29 11:01:00,ELECTRICA,No,suscripcion
12149,2022-12-29 12:36:00,ELECTRICA,No,suscripcion
12150,2022-12-29 15:14:00,RAIDA,No,suscripcion
12151,2022-12-29 16:15:00,RAIDA,No,suscripcion
12157,2022-12-29 22:08:00,ELECTRICA,No,suscripcion
12158,2022-12-30 02:20:00,ELECTRICA,No,suscripcion
12161,2022-12-30 13:15:00,ELECTRICA,No,suscripcion
12163,2022-12-30 17:35:00,ELECTRICA,No,suscripcion
12165,2022-12-31 10:35:00,ELECTRICA,No,suscripcion
12168,2022-12-31 11:59:00,ELECTRICA,No,suscripcion
12169,2023-01-01 09:33:00,MECANICA,No,suscripcion
12170,2023-01-01 11:45:00,MECANICA,No,suscripcion
12171,2023-01-01 12:30:00,MECANICA,No,suscripcion
12174,2023-01-01 20:15:00,MECANICA,No,suscripcion
12175,2023-01-02 04:28:00,ELECTRICA,No,suscripcion
12176,2023-01-02 08:19:00,MECANICA,No,suscripcion
12177,2023-01-02 10:56:00,MECANICA,Yes,suscripcion
12178,2023-01-02 11:26:00,MECANICA,No,suscripcion
12179,2023-01-02 11:50:00,ELECTRICA,No,suscripcion
12180,2023-01-02 12:13:00,MECANICA,No,suscripcion
12181,2023-01-02 12:18:00,RAIDA,No,suscripcion
12183,2023-01-02 12:55:00,MECANICA,No,suscripcion
12184,2023-01-02 12:55:00,ELECTRICA,No,suscripcion
12185,2023-01-02 13:02:00,MECANICA,No,suscripcion
12187,2023-01-02 13:46:00,MECANICA,No,suscripcion
12190,2023-01-02 14:43:00,MECANICA,No,suscripcion
12191,2023-01-03 08:49:00,ELECTRICA,Yes,suscripcion
12192,2023-01-03 09:24:00,MECANICA,No,suscripcion
12194,2023-01-03 09:44:00,ELECTRICA,No,suscripcion
12195,2023-01-03 11:48:00,MECANICA,Yes,suscripcion
12197,2023-01-03 11:56:00,ELECTRICA,No,suscripcion
12198,2023-01-03 12:26:00,MECANICA,No,suscripcion
12199,2023-01-03 15:00:00,MECANICA,Yes,suscripcion
12200,2023-01-03 15:11:00,MECANICA,Yes,suscripcion
12201,2023-01-03 15:41:00,ELECTRICA,Yes,suscripcion
12202,2023-01-03 16:38:00,RAIDA,No,suscripcion
12203,2023-01-03 18:24:00,MECANICA,No,suscripcion
12207,2023-01-04 08:52:00,MECANICA,No,suscripcion
12209,2023-01-04 09:04:00,MECANICA,No,suscripcion
12210,2023-01-04 10:01:00,MECANICA,No,suscripcion
12212,2023-01-04 11:05:00,RAIDA,No,suscripcion
12214,2023-01-04 13:33:00,RAIDA,No,suscripcion
12215,2023-01-04 13:54:00,MECANICA,No,suscripcion
12216,2023-01-04 14:03:00,MECANICA,No,suscripcion
12217,2023-01-04 16:24:00,RAIDA,No,suscripcion
12218,2023-01-04 17:13:00,ELECTRICA,Yes,suscripcion
12220,2023-01-04 18:47:00,ELECTRICA,No,suscripcion
12221,2023-01-04 22:25:00,ELECTRICA,No,suscripcion
12222,2023-01-05 09:40:00,MECANICA,No,suscripcion
12224,2023-01-05 13:15:00,RAIDA,No,suscripcion
12225,2023-01-05 14:59:00,MECANICA,Yes,suscripcion
12226,2023-01-05 15:14:00,ELECTRICA,Yes,suscripcion
12228,2023-01-05 15:22:00,MECANICA,No,suscripcion
12229,2023-01-05 15:22:00,MECANICA,Yes,suscripcion
12231,2023-01-05 15:56:00,MECANICA,No,suscripcion
12232,2023-01-05 17:05:00,ELECTRICA,Yes,suscripcion
12233,2023-01-05 20:53:00,RAIDA,No,suscripcion
12234,2023-01-06 00:38:00,MECANICA,Yes,suscripcion
12235,2023-01-06 08:55:00,ELECTRICA,No,suscripcion
12239,2023-01-06 12:24:00,MECANICA,No,suscripcion
12241,2023-01-06 20:10:00,MECANICA,No,suscripcion
12242,2023-01-06 20:35:00,MECANICA,No,suscripcion
12243,2023-01-06 22:05:00,MECANICA,No,suscripcion
12244,2023-01-06 22:07:00,MECANICA,Yes,suscripcion
12245,2023-01-07 11:07:00,RAIDA,No,suscripcion
12250,2023-01-07 12:15:00,MECANICA,No,suscripcion
12251,2023-01-07 12:17:00,MECANICA,No,suscripcion
12252,2023-01-07 12:17:00,MECANICA,No,suscripcion
12253,2023-01-07 13:41:00,MECANICA,Yes,suscripcion
12254,2023-01-07 14:16:00,MECANICA,Yes,suscripcion
12256,2023-01-07 14:43:00,MECANICA,No,suscripcion
12257,2023-01-07 15:25:00,RAIDA,No,suscripcion
12259,2023-01-07 18:54:00,MECANICA,No,suscripcion
12262,2023-01-07 21:32:00,MECANICA,Yes,renting
12263,2023-01-08 10:14:00,MECANICA,No,suscripcion
12265,2023-01-08 11:48:00,ELECTRICA,No,suscripcion
12271,2023-01-08 20:17:00,MECANICA,Yes,suscripcion
12273,2023-01-08 23:10:00,ELECTRICA,No,suscripcion
12274,2023-01-09 07:52:00,ELECTRICA,No,suscripcion
12276,2023-01-09 08:18:00,ELECTRICA,No,suscripcion
12279,2023-01-09 08:39:00,MECANICA,No,suscripcion
12280,2023-01-09 09:34:00,ELECTRICA,No,suscripcion
12281,2023-01-09 09:56:00,MECANICA,No,suscripcion
12282,2023-01-09 12:01:00,MECANICA,Yes,suscripcion
12283,2023-01-09 12:02:00,MECANICA,Yes,suscripcion
12284,2023-01-09 12:34:00,MECANICA,No,suscripcion
12285,2023-01-09 13:47:00,ELECTRICA,Yes,suscripcion
12286,2023-01-09 14:47:00,RAIDA,No,suscripcion
12287,2023-01-09 15:28:00,MECANICA,No,suscripcion
12288,2023-01-09 15:45:00,MECANICA,Yes,suscripcion
12291,2023-01-09 16:02:00,MECANICA,Yes,suscripcion
12292,2023-01-09 16:03:00,MECANICA,No,suscripcion
12294,2023-01-09 18:23:00,ELECTRICA,No,suscripcion
12297,2023-01-09 18:54:00,MECANICA,No,suscripcion
12298,2023-01-09 19:06:00,ELECTRICA,No,suscripcion
12300,2023-01-09 19:27:00,ELECTRICA,No,suscripcion
12301,2023-01-09 22:04:00,MECANICA,No,suscripcion
12303,2023-01-10 07:57:00,MECANICA,No,suscripcion
12304,2023-01-10 09:14:00,MECANICA,No,suscripcion
12305,2023-01-10 10:12:00,MECANICA,No,suscripcion
12306,2023-01-10 10:18:00,ELECTRICA,No,suscripcion
12307,2023-01-10 10:21:00,MECANICA,Yes,suscripcion
12308,2023-01-10 10:44:00,RAIDA,No,suscripcion
12309,2023-01-10 11:46:00,ELECTRICA,Yes,suscripcion
12313,2023-01-10 12:34:00,MECANICA,No,suscripcion
12314,2023-01-10 12:35:00,MECANICA,No,suscripcion
12316,2023-01-10 13:19:00,MECANICA,No,suscripcion
12317,2023-01-10 14:13:00,ELECTRICA,No,suscripcion
12318,2023-01-10 15:20:00,MECANICA,No,suscripcion
12320,2023-01-10 17:05:00,MECANICA,No,suscripcion
12321,2023-01-10 17:31:00,ELECTRICA,No,suscripcion
12322,2023-01-10 18:21:00,MECANICA,No,suscripcion
12324,2023-01-10 18:38:00,MECANICA,Yes,suscripcion
12325,2023-01-10 19:13:00,MECANICA,No,suscripcion
12326,2023-01-10 19:37:00,ELECTRICA,No,suscripcion
12327,2023-01-10 20:15:00,MECANICA,No,suscripcion
12329,2023-01-11 09:21:00,MECANICA,Yes,suscripcion
12332,2023-01-11 11:52:00,MECANICA,No,suscripcion
12333,2023-01-11 12:39:00,ELECTRICA,No,suscripcion
12334,2023-01-11 12:53:00,MECANICA,No,suscripcion
12335,2023-01-11 14:27:00,ELECTRICA,No,suscripcion
12337,2023-01-11 15:00:00,MECANICA,No,suscripcion
12341,2023-01-11 19:57:00,MECANICA,No,suscripcion
12342,2023-01-12 08:31:00,ELECTRICA,Yes,suscripcion
12343,2023-01-12 09:02:00,MECANICA,No,suscripcion
12344,2023-01-12 09:11:00,ELECTRICA,No,suscripcion
12345,2023-01-12 11:50:00,ELECTRICA,No,suscripcion
12346,2023-01-12 12:02:00,ELECTRICA,No,suscripcion
12350,2023-01-12 15:51:00,MECANICA,No,suscripcion
12351,2023-01-12 15:53:00,MECANICA,No,renting
12353,2023-01-12 16:18:00,ELECTRICA,No,suscripcion
12354,2023-01-12 16:24:00,RAIDA,No,suscripcion
12357,2023-01-12 17:50:00,MECANICA,No,suscripcion
12358,2023-01-12 21:59:00,ELECTRICA,No,suscripcion
12359,2023-01-13 08:51:00,MECANICA,Yes,suscripcion
12360,2023-01-13 11:05:00,RAIDA,No,suscripcion
12361,2023-01-13 11:11:00,RAIDA,No,suscripcion
12362,2023-01-13 11:27:00,RAIDA,No,suscripcion
12363,2023-01-13 11:45:00,RAIDA,No,suscripcion
12365,2023-01-13 12:44:00,ELECTRICA,No,suscripcion
12366,2023-01-13 12:59:00,ELECTRICA,No,suscripcion
12367,2023-01-13 14:33:00,ELECTRICA,No,suscripcion
12369,2023-01-14 07:35:00,MECANICA,No,suscripcion
12370,2023-01-14 08:15:00,ELECTRICA,No,suscripcion
12372,2023-01-14 09:39:00,ELECTRICA,No,suscripcion
12373,2023-01-14 10:35:00,ELECTRICA,No,suscripcion
12374,2023-01-14 12:32:00,ELECTRICA,No,suscripcion
12375,2023-01-14 13:16:00,MECANICA,No,suscripcion
12377,2023-01-14 13:21:00,ELECTRICA,No,suscripcion
12379,2023-01-15 08:39:00,ELECTRICA,No,suscripcion
12381,2023-01-15 10:03:00,MECANICA,No,suscripcion
12384,2023-01-15 14:28:00,ELECTRICA,No,suscripcion
12385,2023-01-15 18:45:00,MECANICA,No,suscripcion
12386,2023-01-15 18:54:00,ELECTRICA,No,suscripcion
12387,2023-01-16 09:11:00,ELECTRICA,Yes,suscripcion
12388,2023-01-16 09:17:00,ELECTRICA,Yes,suscripcion
12389,2023-01-16 09:21:00,ELECTRICA,Yes,suscripcion
12390,2023-01-16 09:42:00,MECANICA,Yes,suscripcion
12391,2023-01-16 10:00:00,ELECTRICA,Yes,suscripcion
12392,2023-01-16 11:26:00,MECANICA,No,suscripcion
12393,2023-01-16 11:50:00,MECANICA,No,suscripcion
12394,2023-01-16 12:32:00,MECANICA,No,suscripcion
12395,2023-01-16 12:32:00,ELECTRICA,No,suscripcion
12397,2023-01-16 13:08:00,MECANICA,No,suscripcion
12398,2023-01-16 14:41:00,MECANICA,No,suscripcion
12399,2023-01-16 15:35:00,MECANICA,No,suscripcion
12403,2023-01-16 16:11:00,MECANICA,No,suscripcion
12404,2023-01-16 16:12:00,MECANICA,No,suscripcion
12406,2023-01-16 16:52:00,MECANICA,No,suscripcion
12407,2023-01-16 16:53:00,MECANICA,No,suscripcion
12408,2023-01-16 17:09:00,MECANICA,No,suscripcion
12409,2023-01-16 17:28:00,ELECTRICA,Yes,suscripcion
12410,2023-01-16 17:30:00,MECANICA,No,suscripcion
12411,2023-01-16 17:30:00,MECANICA,No,suscripcion
12412,2023-01-16 19:30:00,RAIDA,No,suscripcion
12413,2023-01-16 20:52:00,MECANICA,No,suscripcion
12416,2023-01-17 10:06:00,MECANICA,No,suscripcion
12417,2023-01-17 11:14:00,MECANICA,No,suscripcion
12418,2023-01-17 12:40:00,RAIDA,No,suscripcion
12419,2023-01-17 13:00:00,RAIDA,No,suscripcion
12421,2023-01-17 13:35:00,MECANICA,No,suscripcion
12422,2023-01-17 14:03:00,MECANICA,No,suscripcion
12423,2023-01-17 14:12:00,MECANICA,No,suscripcion
12425,2023-01-17 14:51:00,MECANICA,No,suscripcion
12426,2023-01-17 16:23:00,MECANICA,Yes,suscripcion
12427,2023-01-17 16:53:00,MECANICA,No,suscripcion
12428,2023-01-17 18:52:00,MECANICA,No,suscripcion
12429,2023-01-17 18:53:00,MECANICA,No,suscripcion
12430,2023-01-18 09:12:00,RAIDA,No,suscripcion
12433,2023-01-18 12:04:00,MECANICA,No,suscripcion
12435,2023-01-18 12:33:00,MECANICA,No,suscripcion
12437,2023-01-18 15:25:00,MECANICA,No,suscripcion
12438,2023-01-18 16:01:00,MECANICA,No,suscripcion
12439,2023-01-18 16:22:00,MECANICA,Yes,suscripcion
12441,2023-01-18 17:05:00,ELECTRICA,No,renting
12443,2023-01-18 17:17:00,ELECTRICA,No,renting
12445,2023-01-19 10:21:00,MECANICA,Yes,suscripcion
12446,2023-01-19 10:21:00,MECANICA,No,suscripcion
12447,2023-01-19 11:15:00,ELECTRICA,Yes,suscripcion
12448,2023-01-19 13:13:00,RAIDA,No,suscripcion
12450,2023-01-19 13:40:00,MECANICA,No,suscripcion
12451,2023-01-19 16:03:00,MECANICA,Yes,suscripcion
12452,2023-01-19 16:32:00,RAIDA,No,suscripcion
12454,2023-01-19 16:43:00,MECANICA,No,suscripcion
12455,2023-01-19 17:52:00,ELECTRICA,No,suscripcion
12456,2023-01-19 21:32:00,MECANICA,No,suscripcion
12458,2023-01-20 10:12:00,ELECTRICA,No,suscripcion
12461,2023-01-20 13:10:00,RAIDA,No,suscripcion
12462,2023-01-20 14:18:00,ELECTRICA,No,suscripcion
12463,2023-01-20 15:05:00,MECANICA,No,renting
12464,2023-01-20 15:32:00,MECANICA,Yes,suscripcion
12467,2023-01-20 17:06:00,ELECTRICA,No,suscripcion
12468,2023-01-20 17:07:00,MECANICA,No,suscripcion
12470,2023-01-20 21:42:00,ELECTRICA,No,renting
12472,2023-01-21 08:41:00,MECANICA,No,suscripcion
12473,2023-01-21 10:13:00,MECANICA,No,suscripcion
12475,2023-01-21 11:01:00,MECANICA,No,suscripcion
12476,2023-01-21 13:59:00,MECANICA,No,suscripcion
12478,2023-01-21 14:23:00,MECANICA,No,suscripcion
12480,2023-01-21 18:07:00,MECANICA,No,suscripcion
12483,2023-01-22 11:23:00,MECANICA,No,suscripcion
12484,2023-01-22 11:25:00,MECANICA,No,suscripcion
12485,2023-01-22 12:12:00,MECANICA,Yes,suscripcion
12487,2023-01-22 16:05:00,MECANICA,No,suscripcion
12489,2023-01-22 17:29:00,MECANICA,No,suscripcion
12490,2023-01-22 17:41:00,MECANICA,No,suscripcion
12491,2023-01-22 21:06:00,MECANICA,No,suscripcion
12492,2023-01-23 11:44:00,ELECTRICA,Yes,suscripcion
12493,2023-01-23 11:55:00,MECANICA,No,suscripcion
12494,2023-01-23 12:10:00,ELECTRICA,No,suscripcion
12496,2023-01-23 12:52:00,MECANICA,No,suscripcion
12498,2023-01-23 13:53:00,MECANICA,Yes,suscripcion
12499,2023-01-23 18:23:00,MECANICA,No,suscripcion
12506,2023-01-23 22:17:00,MECANICA,No,suscripcion
12507,2023-01-24 07:47:00,ELECTRICA,Yes,ecommerce
12509,2023-01-24 08:29:00,MECANICA,No,suscripcion
12510,2023-01-24 08:46:00,MECANICA,No,suscripcion
12511,2023-01-24 08:50:00,MECANICA,No,suscripcion
12513,2023-01-24 09:00:00,MECANICA,No,suscripcion
12514,2023-01-24 09:29:00,RAIDA,No,suscripcion
12516,2023-01-24 09:55:00,ELECTRICA,Yes,suscripcion
12519,2023-01-24 10:59:00,ELECTRICA,Yes,suscripcion
12523,2023-01-24 14:33:00,MECANICA,No,suscripcion
12525,2023-01-24 15:40:00,MECANICA,Yes,suscripcion
12526,2023-01-24 16:34:00,ELECTRICA,Yes,suscripcion
12527,2023-01-24 16:44:00,MECANICA,Yes,suscripcion
12528,2023-01-24 17:20:00,ELECTRICA,No,suscripcion
12529,2023-01-24 17:39:00,MECANICA,Yes,suscripcion
12530,2023-01-25 07:47:00,MECANICA,No,renting
12531,2023-01-25 12:30:00,ELECTRICA,No,suscripcion
12532,2023-01-25 12:52:00,MECANICA,No,suscripcion
12533,2023-01-25 12:54:00,ELECTRICA,No,suscripcion
12534,2023-01-25 13:45:00,MECANICA,No,suscripcion
12538,2023-01-25 14:57:00,MECANICA,No,suscripcion
12539,2023-01-25 17:23:00,MECANICA,No,suscripcion
12540,2023-01-25 18:08:00,MECANICA,No,suscripcion
12542,2023-01-25 18:23:00,MECANICA,No,suscripcion
12545,2023-01-25 20:19:00,MECANICA,No,suscripcion
12546,2023-01-26 09:07:00,MECANICA,Yes,suscripcion
12547,2023-01-26 10:12:00,ELECTRICA,No,suscripcion
12548,2023-01-26 10:47:00,ELECTRICA,No,suscripcion
12549,2023-01-26 11:35:00,MECANICA,No,suscripcion
12550,2023-01-26 14:06:00,MECANICA,No,suscripcion
12551,2023-01-26 14:46:00,RAIDA,No,suscripcion
12552,2023-01-26 15:48:00,MECANICA,No,suscripcion
12553,2023-01-26 16:57:00,MECANICA,No,suscripcion
12554,2023-01-26 17:14:00,MECANICA,No,suscripcion
12555,2023-01-26 17:15:00,MECANICA,No,suscripcion
